date,region,city,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,5.78,1.5806
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,1.3,0.3555
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,oil and fats,Oil (maize),3 L,actual,Retail,ILS,22.33,6.1074
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,oil and fats,Oil (olive),KG,actual,Retail,ILS,33.5,9.1611
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,6.8,1.8596
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,pulses and nuts,Lentils,KG,actual,Retail,ILS,6.33,1.7319
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,5.81,1.5895
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,3.47,0.9486
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,2.14,0.586
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,1.5,0.4102
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,2.22,0.6068
7/15/2018,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,3.22,0.8802
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,cereals and tubers,Bread,KG,actual,Retail,ILS,2.32,0.6344
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,1.95,0.5345
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,142.5,38.9688
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,cereals and tubers,Wheat flour (locally processed),50 KG,actual,Retail,ILS,75,20.5099
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,11.45,3.1312
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,10.5,2.8714
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Fish (red snapper),KG,actual,Retail,ILS,20,5.4693
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,50,13.6733
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,15,4.102
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,60,16.4079
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,25,6.8366
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Labaneh,500 G,actual,Retail,ILS,7.8,2.133
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.5,2.051
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,90.93,24.8671
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Yogurt,500 G,actual,Retail,ILS,5,1.3673
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.4102
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.25,0.8888
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Tea,KG,actual,Retail,ILS,13,3.555
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,5.78,1.5806
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,1,0.2735
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,oil and fats,Oil (maize),3 L,actual,Retail,ILS,23,6.2897
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,oil and fats,Oil (olive),KG,actual,Retail,ILS,35,9.5713
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,6.4,1.7502
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,pulses and nuts,Lentils,KG,actual,Retail,ILS,6.42,1.7547
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,4.91,1.3425
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,3.45,0.9447
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,2,0.5469
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,1.55,0.4226
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,1.86,0.5096
7/15/2018,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,3.55,0.9696
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,cereals and tubers,Bread,KG,actual,Retail,ILS,2.31,0.6317
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,2,0.5469
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,145,39.6524
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,cereals and tubers,Wheat flour (locally processed),50 KG,actual,Retail,ILS,75,20.5099
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,11.5,3.1448
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,12,3.2816
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Fish (red snapper),KG,actual,Retail,ILS,20,5.4693
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,48,13.1263
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,13,3.555
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,60,16.4079
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,25,6.8366
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Labaneh,500 G,actual,Retail,ILS,8,2.1877
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,8,2.1877
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,93.67,25.6146
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,milk and dairy,Yogurt,500 G,actual,Retail,ILS,5,1.3673
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.4102
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,miscellaneous food,Sugar,KG,actual,Retail,ILS,3,0.8204
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,miscellaneous food,Tea,KG,actual,Retail,ILS,13,3.555
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,5.78,1.5806
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,1.12,0.3076
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,oil and fats,Oil (maize),3 L,actual,Retail,ILS,24,6.5632
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,oil and fats,Oil (olive),KG,actual,Retail,ILS,37,10.1182
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,6,1.6408
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,pulses and nuts,Lentils,KG,actual,Retail,ILS,6.5,1.7775
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,5.62,1.5382
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,3.53,0.9657
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,2.12,0.5811
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,1.5,0.4102
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,2.22,0.6068
7/15/2018,Gaza Strip,Rafah,Rafah,31.27022933959961,34.256168365478516,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,3.09,0.846
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,Bread,KG,actual,Retail,ILS,3.83,1.0483
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,3.33,0.9115
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,119.5,32.6791
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,130,35.5505
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,18.38,5.0249
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,13,3.555
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Fish (red snapper),KG,actual,Retail,ILS,30,8.204
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,52,14.2202
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,12,3.2816
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,81.67,22.333
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,22.5,6.153
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Labaneh,500 G,actual,Retail,ILS,8.19,2.239
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.06,1.9313
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,80,21.8772
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4.06,1.111
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Salt,KG,actual,Retail,ILS,1.62,0.4444
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.8,1.0392
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Tea,KG,actual,Retail,ILS,15,4.102
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,6.28,1.7174
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.5,1.2306
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,oil and fats,Oil (maize),3 L,actual,Retail,ILS,22,6.0162
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,oil and fats,Oil (olive),KG,actual,Retail,ILS,32,8.7509
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,10.33,2.8258
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,pulses and nuts,Lentils,KG,actual,Retail,ILS,7.8,2.133
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,8.17,2.2333
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,5.42,1.4813
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,7.67,2.0966
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,3.88,1.0597
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,3.42,0.9343
7/15/2018,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,6.67,1.8231
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,Bread,KG,actual,Retail,ILS,3.5,0.9571
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,4.09,1.1187
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,119.4,32.6517
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,116,31.7219
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,17.62,4.8198
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,16,4.3754
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Fish (red snapper),KG,actual,Retail,ILS,48,13.1263
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,55,15.0406
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,13.75,3.7601
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,69.33,18.9602
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,25,6.8366
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Labaneh,500 G,actual,Retail,ILS,8,2.1877
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.29,1.9924
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,80,21.8772
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4,1.0939
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.4102
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.5,0.9571
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Tea,KG,actual,Retail,ILS,15,4.102
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,6.28,1.7174
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4,1.0939
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,oil and fats,Oil (maize),3 L,actual,Retail,ILS,22.33,6.1074
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,oil and fats,Oil (olive),KG,actual,Retail,ILS,32,8.7509
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,8.8,2.4065
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,pulses and nuts,Lentils,KG,actual,Retail,ILS,8,2.1877
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,10.67,2.917
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,5.67,1.5496
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,6.09,1.6656
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,3.91,1.069
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,3.64,0.9944
7/15/2018,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,6.45,1.7651
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,Bread,KG,actual,Retail,ILS,3.5,0.9571
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,3.83,1.0483
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,117.5,32.1321
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,120,32.8158
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,17.5,4.7856
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,16,4.3754
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Fish (red snapper),KG,actual,Retail,ILS,29,7.9305
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,55.5,15.1773
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,12.75,3.4867
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,80,21.8772
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,22.83,6.2441
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Labaneh,500 G,actual,Retail,ILS,8.05,2.2022
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7,1.9143
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,78.75,21.5354
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4,1.0939
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.4102
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Sugar,KG,actual,Retail,ILS,3,0.8204
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Tea,KG,actual,Retail,ILS,14.25,3.8969
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,non-food,Fuel (petrol-gasoline),L,actual,Retail,ILS,6.28,1.7174
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.34,1.1868
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,oil and fats,Oil (maize),3 L,actual,Retail,ILS,22,6.0162
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,oil and fats,Oil (olive),KG,actual,Retail,ILS,28.5,7.7938
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,7,1.9143
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,pulses and nuts,Lentils,KG,actual,Retail,ILS,6,1.6408
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,7.5,2.051
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,5.08,1.3901
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,4.46,1.2192
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,3.25,0.8888
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,2.5,0.6837
7/15/2018,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,6.17,1.6864
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,Bread,KG,actual,Retail,ILS,4,1.0939
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,Potatoes (medium size),KG,actual,Retail,ILS,3.46,0.9457
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,116.67,31.9043
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,Wheat flour,60 KG,actual,Retail,ILS,121.08,33.1121
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,17.5,4.7856
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,15,4.102
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Fish (red snapper),KG,actual,Retail,ILS,34.19,9.3499
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,51.67,14.129
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,12.5,3.4183
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,78.33,21.4214
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,20,5.4693
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Labaneh,500 G,actual,Retail,ILS,9,2.4612
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.67,2.0966
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,80,21.8772
7/15/2018,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4,1.0939
